"ROI","Mean","Channel","Frame","Time","Sensor_Name","ROI_Name"
4,21.179,2,646,1935,"RFP","Airpore Medium 1"
5,63.967,2,646,1935,"RFP","Airpore Medium 2"
6,43.881,2,646,1935,"RFP","background"
1,5.545,1,647,1938,"GFP","Airpore Old 1"
2,5.894,1,647,1938,"GFP","Airpore Old 2"
3,7.769,1,647,1938,"GFP","Airpore Old 3"
4,2.933,1,647,1938,"GFP","Airpore Medium 1"
5,7.336,1,647,1938,"GFP","Airpore Medium 2"
6,5.587,1,647,1938,"GFP","background"
1,60.857,2,647,1938,"RFP","Airpore Old 1"
2,49.802,2,647,1938,"RFP","Airpore Old 2"
3,46.892,2,647,1938,"RFP","Airpore Old 3"
4,21.419,2,647,1938,"RFP","Airpore Medium 1"
5,64.282,2,647,1938,"RFP","Airpore Medium 2"
6,43.656,2,647,1938,"RFP","background"
1,5.307,1,648,1941,"GFP","Airpore Old 1"
2,6.062,1,648,1941,"GFP","Airpore Old 2"
3,7.674,1,648,1941,"GFP","Airpore Old 3"
4,2.92,1,648,1941,"GFP","Airpore Medium 1"
5,7.442,1,648,1941,"GFP","Airpore Medium 2"
6,5.794,1,648,1941,"GFP","background"
1,60.747,2,648,1941,"RFP","Airpore Old 1"
2,49.84,2,648,1941,"RFP","Airpore Old 2"
3,46.038,2,648,1941,"RFP","Airpore Old 3"
4,20.835,2,648,1941,"RFP","Airpore Medium 1"
5,64.016,2,648,1941,"RFP","Airpore Medium 2"
6,43.893,2,648,1941,"RFP","background"
1,5.146,1,649,1944,"GFP","Airpore Old 1"
2,6.012,1,649,1944,"GFP","Airpore Old 2"
3,7.871,1,649,1944,"GFP","Airpore Old 3"
4,2.984,1,649,1944,"GFP","Airpore Medium 1"
5,7.415,1,649,1944,"GFP","Airpore Medium 2"
6,5.782,1,649,1944,"GFP","background"
1,60.968,2,649,1944,"RFP","Airpore Old 1"
2,49.71,2,649,1944,"RFP","Airpore Old 2"
3,46.032,2,649,1944,"RFP","Airpore Old 3"
4,21.425,2,649,1944,"RFP","Airpore Medium 1"
5,64.362,2,649,1944,"RFP","Airpore Medium 2"
6,43.172,2,649,1944,"RFP","background"
1,5.349,1,650,1947,"GFP","Airpore Old 1"
2,6.13,1,650,1947,"GFP","Airpore Old 2"
3,7.836,1,650,1947,"GFP","Airpore Old 3"
4,3.092,1,650,1947,"GFP","Airpore Medium 1"
5,7.242,1,650,1947,"GFP","Airpore Medium 2"
6,5.648,1,650,1947,"GFP","background"
1,60.315,2,650,1947,"RFP","Airpore Old 1"
2,49.807,2,650,1947,"RFP","Airpore Old 2"
3,46.011,2,650,1947,"RFP","Airpore Old 3"
4,21.237,2,650,1947,"RFP","Airpore Medium 1"
5,63.569,2,650,1947,"RFP","Airpore Medium 2"
6,43.182,2,650,1947,"RFP","background"
1,5.439,1,651,1950,"GFP","Airpore Old 1"
2,5.998,1,651,1950,"GFP","Airpore Old 2"
3,7.612,1,651,1950,"GFP","Airpore Old 3"
4,2.972,1,651,1950,"GFP","Airpore Medium 1"
5,7.422,1,651,1950,"GFP","Airpore Medium 2"
6,5.747,1,651,1950,"GFP","background"
1,60.731,2,651,1950,"RFP","Airpore Old 1"
2,49.307,2,651,1950,"RFP","Airpore Old 2"
3,46.132,2,651,1950,"RFP","Airpore Old 3"
4,21.185,2,651,1950,"RFP","Airpore Medium 1"
5,63.134,2,651,1950,"RFP","Airpore Medium 2"
6,43.287,2,651,1950,"RFP","background"
1,5.522,1,652,1953,"GFP","Airpore Old 1"
2,5.998,1,652,1953,"GFP","Airpore Old 2"
3,7.619,1,652,1953,"GFP","Airpore Old 3"
4,2.989,1,652,1953,"GFP","Airpore Medium 1"
5,7.333,1,652,1953,"GFP","Airpore Medium 2"
6,5.751,1,652,1953,"GFP","background"
1,60.036,2,652,1953,"RFP","Airpore Old 1"
2,49.933,2,652,1953,"RFP","Airpore Old 2"
3,46.31,2,652,1953,"RFP","Airpore Old 3"
4,20.897,2,652,1953,"RFP","Airpore Medium 1"
5,64.023,2,652,1953,"RFP","Airpore Medium 2"
6,43.38,2,652,1953,"RFP","background"
1,5.293,1,653,1956,"GFP","Airpore Old 1"
2,6.075,1,653,1956,"GFP","Airpore Old 2"
3,7.706,1,653,1956,"GFP","Airpore Old 3"
4,2.944,1,653,1956,"GFP","Airpore Medium 1"
5,7.783,1,653,1956,"GFP","Airpore Medium 2"
6,5.772,1,653,1956,"GFP","background"
1,60.754,2,653,1956,"RFP","Airpore Old 1"
2,50.378,2,653,1956,"RFP","Airpore Old 2"
3,46.205,2,653,1956,"RFP","Airpore Old 3"
4,20.931,2,653,1956,"RFP","Airpore Medium 1"
5,63.617,2,653,1956,"RFP","Airpore Medium 2"
6,43.516,2,653,1956,"RFP","background"
1,5.438,1,654,1959,"GFP","Airpore Old 1"
2,6.171,1,654,1959,"GFP","Airpore Old 2"
3,7.653,1,654,1959,"GFP","Airpore Old 3"
4,3.103,1,654,1959,"GFP","Airpore Medium 1"
5,7.232,1,654,1959,"GFP","Airpore Medium 2"
6,5.792,1,654,1959,"GFP","background"
1,59.859,2,654,1959,"RFP","Airpore Old 1"
2,50.608,2,654,1959,"RFP","Airpore Old 2"
3,46.297,2,654,1959,"RFP","Airpore Old 3"
4,21.488,2,654,1959,"RFP","Airpore Medium 1"
5,63.098,2,654,1959,"RFP","Airpore Medium 2"
6,43.315,2,654,1959,"RFP","background"
1,5.404,1,655,1962,"GFP","Airpore Old 1"
2,6.117,1,655,1962,"GFP","Airpore Old 2"
3,7.616,1,655,1962,"GFP","Airpore Old 3"
4,2.904,1,655,1962,"GFP","Airpore Medium 1"
5,7.402,1,655,1962,"GFP","Airpore Medium 2"
6,5.78,1,655,1962,"GFP","background"
1,59.717,2,655,1962,"RFP","Airpore Old 1"
2,49.624,2,655,1962,"RFP","Airpore Old 2"
3,46.164,2,655,1962,"RFP","Airpore Old 3"
4,20.941,2,655,1962,"RFP","Airpore Medium 1"
5,63.202,2,655,1962,"RFP","Airpore Medium 2"
6,43.361,2,655,1962,"RFP","background"
1,5.324,1,656,1965,"GFP","Airpore Old 1"
2,6.03,1,656,1965,"GFP","Airpore Old 2"
3,7.584,1,656,1965,"GFP","Airpore Old 3"
4,2.93,1,656,1965,"GFP","Airpore Medium 1"
5,7.478,1,656,1965,"GFP","Airpore Medium 2"
6,5.753,1,656,1965,"GFP","background"
1,59.493,2,656,1965,"RFP","Airpore Old 1"
2,49.837,2,656,1965,"RFP","Airpore Old 2"
3,46.846,2,656,1965,"RFP","Airpore Old 3"
4,21.227,2,656,1965,"RFP","Airpore Medium 1"
5,63.661,2,656,1965,"RFP","Airpore Medium 2"
6,43.386,2,656,1965,"RFP","background"
1,5.495,1,657,1968,"GFP","Airpore Old 1"
2,5.899,1,657,1968,"GFP","Airpore Old 2"
3,7.529,1,657,1968,"GFP","Airpore Old 3"
4,3.07,1,657,1968,"GFP","Airpore Medium 1"
5,7.371,1,657,1968,"GFP","Airpore Medium 2"
6,5.709,1,657,1968,"GFP","background"
1,60.205,2,657,1968,"RFP","Airpore Old 1"
2,50.531,2,657,1968,"RFP","Airpore Old 2"
3,46.512,2,657,1968,"RFP","Airpore Old 3"
4,20.868,2,657,1968,"RFP","Airpore Medium 1"
5,63.587,2,657,1968,"RFP","Airpore Medium 2"
6,43.466,2,657,1968,"RFP","background"
1,5.328,1,658,1971,"GFP","Airpore Old 1"
2,6.046,1,658,1971,"GFP","Airpore Old 2"
3,7.585,1,658,1971,"GFP","Airpore Old 3"
4,2.92,1,658,1971,"GFP","Airpore Medium 1"
5,7.441,1,658,1971,"GFP","Airpore Medium 2"
6,5.743,1,658,1971,"GFP","background"
1,59.749,2,658,1971,"RFP","Airpore Old 1"
2,50.37,2,658,1971,"RFP","Airpore Old 2"
3,46.317,2,658,1971,"RFP","Airpore Old 3"
4,21.101,2,658,1971,"RFP","Airpore Medium 1"
5,63.437,2,658,1971,"RFP","Airpore Medium 2"
6,43.45,2,658,1971,"RFP","background"
1,5.709,1,659,1974,"GFP","Airpore Old 1"
2,6.078,1,659,1974,"GFP","Airpore Old 2"
3,7.923,1,659,1974,"GFP","Airpore Old 3"
4,2.933,1,659,1974,"GFP","Airpore Medium 1"
5,7.57,1,659,1974,"GFP","Airpore Medium 2"
6,5.726,1,659,1974,"GFP","background"
1,60.208,2,659,1974,"RFP","Airpore Old 1"
2,50.42,2,659,1974,"RFP","Airpore Old 2"
3,46.42,2,659,1974,"RFP","Airpore Old 3"
4,20.981,2,659,1974,"RFP","Airpore Medium 1"
5,63.571,2,659,1974,"RFP","Airpore Medium 2"
6,43.246,2,659,1974,"RFP","background"
1,5.41,1,660,1977,"GFP","Airpore Old 1"
2,6.171,1,660,1977,"GFP","Airpore Old 2"
3,7.346,1,660,1977,"GFP","Airpore Old 3"
4,2.906,1,660,1977,"GFP","Airpore Medium 1"
5,7.43,1,660,1977,"GFP","Airpore Medium 2"
6,5.749,1,660,1977,"GFP","background"
1,60.012,2,660,1977,"RFP","Airpore Old 1"
2,49.138,2,660,1977,"RFP","Airpore Old 2"
3,45.934,2,660,1977,"RFP","Airpore Old 3"
4,20.525,2,660,1977,"RFP","Airpore Medium 1"
5,63.509,2,660,1977,"RFP","Airpore Medium 2"
6,43.065,2,660,1977,"RFP","background"
1,5.53,1,661,1980,"GFP","Airpore Old 1"
2,6.039,1,661,1980,"GFP","Airpore Old 2"
3,7.692,1,661,1980,"GFP","Airpore Old 3"
4,2.879,1,661,1980,"GFP","Airpore Medium 1"
5,7.413,1,661,1980,"GFP","Airpore Medium 2"
6,5.785,1,661,1980,"GFP","background"
1,60.043,2,661,1980,"RFP","Airpore Old 1"
2,50.008,2,661,1980,"RFP","Airpore Old 2"
3,46.446,2,661,1980,"RFP","Airpore Old 3"
4,21.328,2,661,1980,"RFP","Airpore Medium 1"
5,63.216,2,661,1980,"RFP","Airpore Medium 2"
6,43.176,2,661,1980,"RFP","background"
1,5.344,1,662,1983,"GFP","Airpore Old 1"
2,5.69,1,662,1983,"GFP","Airpore Old 2"
3,7.978,1,662,1983,"GFP","Airpore Old 3"
4,2.902,1,662,1983,"GFP","Airpore Medium 1"
5,7.426,1,662,1983,"GFP","Airpore Medium 2"
6,5.729,1,662,1983,"GFP","background"
1,60.587,2,662,1983,"RFP","Airpore Old 1"
2,50.033,2,662,1983,"RFP","Airpore Old 2"
3,46.068,2,662,1983,"RFP","Airpore Old 3"
4,21.252,2,662,1983,"RFP","Airpore Medium 1"
5,63.447,2,662,1983,"RFP","Airpore Medium 2"
6,43.024,2,662,1983,"RFP","background"
1,5.372,1,663,1986,"GFP","Airpore Old 1"
2,6.017,1,663,1986,"GFP","Airpore Old 2"
3,7.684,1,663,1986,"GFP","Airpore Old 3"
4,2.956,1,663,1986,"GFP","Airpore Medium 1"
5,7.381,1,663,1986,"GFP","Airpore Medium 2"
6,5.809,1,663,1986,"GFP","background"
1,60.097,2,663,1986,"RFP","Airpore Old 1"
2,50.112,2,663,1986,"RFP","Airpore Old 2"
3,46.069,2,663,1986,"RFP","Airpore Old 3"
4,21.029,2,663,1986,"RFP","Airpore Medium 1"
5,64.108,2,663,1986,"RFP","Airpore Medium 2"
6,43.311,2,663,1986,"RFP","background"
1,5.346,1,664,1989,"GFP","Airpore Old 1"
2,6.022,1,664,1989,"GFP","Airpore Old 2"
3,7.856,1,664,1989,"GFP","Airpore Old 3"
4,2.82,1,664,1989,"GFP","Airpore Medium 1"
5,7.312,1,664,1989,"GFP","Airpore Medium 2"
6,5.744,1,664,1989,"GFP","background"
1,60.641,2,664,1989,"RFP","Airpore Old 1"
2,49.776,2,664,1989,"RFP","Airpore Old 2"
3,46.258,2,664,1989,"RFP","Airpore Old 3"
4,20.983,2,664,1989,"RFP","Airpore Medium 1"
5,63.532,2,664,1989,"RFP","Airpore Medium 2"
6,43.01,2,664,1989,"RFP","background"
1,5.367,1,665,1992,"GFP","Airpore Old 1"
2,5.981,1,665,1992,"GFP","Airpore Old 2"
3,7.603,1,665,1992,"GFP","Airpore Old 3"
4,2.952,1,665,1992,"GFP","Airpore Medium 1"
5,7.412,1,665,1992,"GFP","Airpore Medium 2"
6,5.609,1,665,1992,"GFP","background"
1,60.008,2,665,1992,"RFP","Airpore Old 1"
2,49.523,2,665,1992,"RFP","Airpore Old 2"
3,46.074,2,665,1992,"RFP","Airpore Old 3"
4,21.273,2,665,1992,"RFP","Airpore Medium 1"
5,63.597,2,665,1992,"RFP","Airpore Medium 2"
6,43.141,2,665,1992,"RFP","background"
1,5.448,1,666,1995,"GFP","Airpore Old 1"
2,5.911,1,666,1995,"GFP","Airpore Old 2"
3,7.541,1,666,1995,"GFP","Airpore Old 3"
4,2.951,1,666,1995,"GFP","Airpore Medium 1"
5,7.632,1,666,1995,"GFP","Airpore Medium 2"
6,5.687,1,666,1995,"GFP","background"
1,60.335,2,666,1995,"RFP","Airpore Old 1"
2,49.793,2,666,1995,"RFP","Airpore Old 2"
3,46.448,2,666,1995,"RFP","Airpore Old 3"
4,20.667,2,666,1995,"RFP","Airpore Medium 1"
5,63.176,2,666,1995,"RFP","Airpore Medium 2"
6,43.389,2,666,1995,"RFP","background"
1,5.616,1,667,1998,"GFP","Airpore Old 1"
2,5.867,1,667,1998,"GFP","Airpore Old 2"
3,7.641,1,667,1998,"GFP","Airpore Old 3"
4,3.002,1,667,1998,"GFP","Airpore Medium 1"
5,7.481,1,667,1998,"GFP","Airpore Medium 2"
6,5.744,1,667,1998,"GFP","background"
1,60.037,2,667,1998,"RFP","Airpore Old 1"
2,49.439,2,667,1998,"RFP","Airpore Old 2"
3,46.667,2,667,1998,"RFP","Airpore Old 3"
4,20.628,2,667,1998,"RFP","Airpore Medium 1"
5,63.357,2,667,1998,"RFP","Airpore Medium 2"
6,43.135,2,667,1998,"RFP","background"
1,5.535,1,668,2001,"GFP","Airpore Old 1"
2,5.89,1,668,2001,"GFP","Airpore Old 2"
3,7.807,1,668,2001,"GFP","Airpore Old 3"
4,2.996,1,668,2001,"GFP","Airpore Medium 1"
5,7.278,1,668,2001,"GFP","Airpore Medium 2"
6,5.637,1,668,2001,"GFP","background"
1,60.126,2,668,2001,"RFP","Airpore Old 1"
2,49.867,2,668,2001,"RFP","Airpore Old 2"
3,45.721,2,668,2001,"RFP","Airpore Old 3"
4,20.663,2,668,2001,"RFP","Airpore Medium 1"
5,62.914,2,668,2001,"RFP","Airpore Medium 2"
6,42.977,2,668,2001,"RFP","background"
1,5.488,1,669,2004,"GFP","Airpore Old 1"
2,5.983,1,669,2004,"GFP","Airpore Old 2"
3,7.84,1,669,2004,"GFP","Airpore Old 3"
4,2.975,1,669,2004,"GFP","Airpore Medium 1"
5,7.434,1,669,2004,"GFP","Airpore Medium 2"
6,5.67,1,669,2004,"GFP","background"
1,59.803,2,669,2004,"RFP","Airpore Old 1"
2,49.536,2,669,2004,"RFP","Airpore Old 2"
3,46.381,2,669,2004,"RFP","Airpore Old 3"
4,20.465,2,669,2004,"RFP","Airpore Medium 1"
5,63.016,2,669,2004,"RFP","Airpore Medium 2"
6,42.549,2,669,2004,"RFP","background"
1,5.199,1,670,2007,"GFP","Airpore Old 1"
2,6.208,1,670,2007,"GFP","Airpore Old 2"
3,7.681,1,670,2007,"GFP","Airpore Old 3"
4,2.834,1,670,2007,"GFP","Airpore Medium 1"
5,7.394,1,670,2007,"GFP","Airpore Medium 2"
6,5.696,1,670,2007,"GFP","background"
1,59.728,2,670,2007,"RFP","Airpore Old 1"
2,50.113,2,670,2007,"RFP","Airpore Old 2"
3,46.821,2,670,2007,"RFP","Airpore Old 3"
4,20.781,2,670,2007,"RFP","Airpore Medium 1"
5,62.742,2,670,2007,"RFP","Airpore Medium 2"
6,42.95,2,670,2007,"RFP","background"
1,5.432,1,671,2010,"GFP","Airpore Old 1"
2,5.907,1,671,2010,"GFP","Airpore Old 2"
3,7.826,1,671,2010,"GFP","Airpore Old 3"
4,2.985,1,671,2010,"GFP","Airpore Medium 1"
5,7.333,1,671,2010,"GFP","Airpore Medium 2"
6,5.68,1,671,2010,"GFP","background"
1,60.449,2,671,2010,"RFP","Airpore Old 1"
2,49.603,2,671,2010,"RFP","Airpore Old 2"
3,46.005,2,671,2010,"RFP","Airpore Old 3"
4,20.906,2,671,2010,"RFP","Airpore Medium 1"
5,63.066,2,671,2010,"RFP","Airpore Medium 2"
6,42.931,2,671,2010,"RFP","background"
1,5.439,1,672,2013,"GFP","Airpore Old 1"
2,5.885,1,672,2013,"GFP","Airpore Old 2"
3,7.703,1,672,2013,"GFP","Airpore Old 3"
4,3.007,1,672,2013,"GFP","Airpore Medium 1"
5,7.612,1,672,2013,"GFP","Airpore Medium 2"
6,5.703,1,672,2013,"GFP","background"
1,59.224,2,672,2013,"RFP","Airpore Old 1"
2,50.218,2,672,2013,"RFP","Airpore Old 2"
3,46.633,2,672,2013,"RFP","Airpore Old 3"
4,20.838,2,672,2013,"RFP","Airpore Medium 1"
5,63.754,2,672,2013,"RFP","Airpore Medium 2"
6,43.07,2,672,2013,"RFP","background"
1,5.506,1,673,2016,"GFP","Airpore Old 1"
2,6.304,1,673,2016,"GFP","Airpore Old 2"
3,7.428,1,673,2016,"GFP","Airpore Old 3"
4,3.012,1,673,2016,"GFP","Airpore Medium 1"
5,7.522,1,673,2016,"GFP","Airpore Medium 2"
6,5.656,1,673,2016,"GFP","background"
1,60.335,2,673,2016,"RFP","Airpore Old 1"
2,49.909,2,673,2016,"RFP","Airpore Old 2"
3,46.608,2,673,2016,"RFP","Airpore Old 3"
4,21.139,2,673,2016,"RFP","Airpore Medium 1"
5,62.601,2,673,2016,"RFP","Airpore Medium 2"
6,43.304,2,673,2016,"RFP","background"
1,5.284,1,674,2019,"GFP","Airpore Old 1"
2,6.321,1,674,2019,"GFP","Airpore Old 2"
3,7.525,1,674,2019,"GFP","Airpore Old 3"
4,2.876,1,674,2019,"GFP","Airpore Medium 1"
5,7.347,1,674,2019,"GFP","Airpore Medium 2"
6,5.758,1,674,2019,"GFP","background"
1,60.438,2,674,2019,"RFP","Airpore Old 1"
2,50.334,2,674,2019,"RFP","Airpore Old 2"
3,46.428,2,674,2019,"RFP","Airpore Old 3"
4,20.912,2,674,2019,"RFP","Airpore Medium 1"
5,63.433,2,674,2019,"RFP","Airpore Medium 2"
6,42.997,2,674,2019,"RFP","background"
1,5.41,1,675,2022,"GFP","Airpore Old 1"
2,5.951,1,675,2022,"GFP","Airpore Old 2"
3,7.68,1,675,2022,"GFP","Airpore Old 3"
4,2.77,1,675,2022,"GFP","Airpore Medium 1"
5,7.411,1,675,2022,"GFP","Airpore Medium 2"
6,5.668,1,675,2022,"GFP","background"
1,59.657,2,675,2022,"RFP","Airpore Old 1"
2,49.744,2,675,2022,"RFP","Airpore Old 2"
3,45.969,2,675,2022,"RFP","Airpore Old 3"
4,21.083,2,675,2022,"RFP","Airpore Medium 1"
5,63.54,2,675,2022,"RFP","Airpore Medium 2"
6,42.982,2,675,2022,"RFP","background"
1,5.402,1,676,2025,"GFP","Airpore Old 1"
2,6.077,1,676,2025,"GFP","Airpore Old 2"
3,7.639,1,676,2025,"GFP","Airpore Old 3"
4,2.823,1,676,2025,"GFP","Airpore Medium 1"
5,7.458,1,676,2025,"GFP","Airpore Medium 2"
6,5.765,1,676,2025,"GFP","background"
1,59.355,2,676,2025,"RFP","Airpore Old 1"
2,50.017,2,676,2025,"RFP","Airpore Old 2"
3,45.981,2,676,2025,"RFP","Airpore Old 3"
4,21.024,2,676,2025,"RFP","Airpore Medium 1"
5,62.792,2,676,2025,"RFP","Airpore Medium 2"
6,42.981,2,676,2025,"RFP","background"
1,5.592,1,677,2028,"GFP","Airpore Old 1"
2,5.983,1,677,2028,"GFP","Airpore Old 2"
3,7.446,1,677,2028,"GFP","Airpore Old 3"
4,3.052,1,677,2028,"GFP","Airpore Medium 1"
5,7.456,1,677,2028,"GFP","Airpore Medium 2"
6,5.729,1,677,2028,"GFP","background"
1,59.701,2,677,2028,"RFP","Airpore Old 1"
2,49.193,2,677,2028,"RFP","Airpore Old 2"
3,46.216,2,677,2028,"RFP","Airpore Old 3"
4,20.949,2,677,2028,"RFP","Airpore Medium 1"
5,63.128,2,677,2028,"RFP","Airpore Medium 2"
6,42.746,2,677,2028,"RFP","background"
1,5.254,1,678,2031,"GFP","Airpore Old 1"
2,6.15,1,678,2031,"GFP","Airpore Old 2"
3,7.406,1,678,2031,"GFP","Airpore Old 3"
4,2.843,1,678,2031,"GFP","Airpore Medium 1"
5,7.431,1,678,2031,"GFP","Airpore Medium 2"
6,5.649,1,678,2031,"GFP","background"
1,60.155,2,678,2031,"RFP","Airpore Old 1"
2,49.836,2,678,2031,"RFP","Airpore Old 2"
3,46.403,2,678,2031,"RFP","Airpore Old 3"
4,20.684,2,678,2031,"RFP","Airpore Medium 1"
5,63.383,2,678,2031,"RFP","Airpore Medium 2"
6,42.894,2,678,2031,"RFP","background"
1,5.445,1,679,2034,"GFP","Airpore Old 1"
2,6.053,1,679,2034,"GFP","Airpore Old 2"
3,7.553,1,679,2034,"GFP","Airpore Old 3"
4,2.886,1,679,2034,"GFP","Airpore Medium 1"
5,7.451,1,679,2034,"GFP","Airpore Medium 2"
6,5.717,1,679,2034,"GFP","background"
1,59.522,2,679,2034,"RFP","Airpore Old 1"
2,50.117,2,679,2034,"RFP","Airpore Old 2"
3,46.774,2,679,2034,"RFP","Airpore Old 3"
4,20.289,2,679,2034,"RFP","Airpore Medium 1"
5,62.766,2,679,2034,"RFP","Airpore Medium 2"
6,42.979,2,679,2034,"RFP","background"
1,5.419,1,680,2037,"GFP","Airpore Old 1"
2,6.078,1,680,2037,"GFP","Airpore Old 2"
3,7.579,1,680,2037,"GFP","Airpore Old 3"
4,2.9,1,680,2037,"GFP","Airpore Medium 1"
5,7.331,1,680,2037,"GFP","Airpore Medium 2"
6,5.651,1,680,2037,"GFP","background"
1,59.918,2,680,2037,"RFP","Airpore Old 1"
2,50.145,2,680,2037,"RFP","Airpore Old 2"
3,46.595,2,680,2037,"RFP","Airpore Old 3"
4,20.664,2,680,2037,"RFP","Airpore Medium 1"
5,62.936,2,680,2037,"RFP","Airpore Medium 2"
6,42.932,2,680,2037,"RFP","background"
1,5.394,1,681,2040,"GFP","Airpore Old 1"
2,5.938,1,681,2040,"GFP","Airpore Old 2"
3,7.33,1,681,2040,"GFP","Airpore Old 3"
4,2.842,1,681,2040,"GFP","Airpore Medium 1"
5,7.281,1,681,2040,"GFP","Airpore Medium 2"
6,5.665,1,681,2040,"GFP","background"
1,59.771,2,681,2040,"RFP","Airpore Old 1"
2,50.226,2,681,2040,"RFP","Airpore Old 2"
3,46.506,2,681,2040,"RFP","Airpore Old 3"
4,20.782,2,681,2040,"RFP","Airpore Medium 1"
5,63.258,2,681,2040,"RFP","Airpore Medium 2"
6,42.752,2,681,2040,"RFP","background"
1,5.263,1,682,2043,"GFP","Airpore Old 1"
2,5.923,1,682,2043,"GFP","Airpore Old 2"
3,7.887,1,682,2043,"GFP","Airpore Old 3"
4,3.003,1,682,2043,"GFP","Airpore Medium 1"
5,7.302,1,682,2043,"GFP","Airpore Medium 2"
6,5.544,1,682,2043,"GFP","background"
1,59.391,2,682,2043,"RFP","Airpore Old 1"
2,50.561,2,682,2043,"RFP","Airpore Old 2"
3,46.267,2,682,2043,"RFP","Airpore Old 3"
4,20.999,2,682,2043,"RFP","Airpore Medium 1"
5,63.959,2,682,2043,"RFP","Airpore Medium 2"
6,43.085,2,682,2043,"RFP","background"
1,5.261,1,683,2046,"GFP","Airpore Old 1"
2,6.199,1,683,2046,"GFP","Airpore Old 2"
3,7.412,1,683,2046,"GFP","Airpore Old 3"
4,2.943,1,683,2046,"GFP","Airpore Medium 1"
5,7.394,1,683,2046,"GFP","Airpore Medium 2"
6,5.712,1,683,2046,"GFP","background"
1,60.37,2,683,2046,"RFP","Airpore Old 1"
2,50.342,2,683,2046,"RFP","Airpore Old 2"
3,46.192,2,683,2046,"RFP","Airpore Old 3"
4,20.987,2,683,2046,"RFP","Airpore Medium 1"
5,63.169,2,683,2046,"RFP","Airpore Medium 2"
6,43.212,2,683,2046,"RFP","background"
1,5.311,1,684,2049,"GFP","Airpore Old 1"
2,6.133,1,684,2049,"GFP","Airpore Old 2"
3,7.475,1,684,2049,"GFP","Airpore Old 3"
4,2.734,1,684,2049,"GFP","Airpore Medium 1"
5,7.626,1,684,2049,"GFP","Airpore Medium 2"
6,5.719,1,684,2049,"GFP","background"
1,59.611,2,684,2049,"RFP","Airpore Old 1"
2,49.535,2,684,2049,"RFP","Airpore Old 2"
3,46.43,2,684,2049,"RFP","Airpore Old 3"
4,21.177,2,684,2049,"RFP","Airpore Medium 1"
5,63.528,2,684,2049,"RFP","Airpore Medium 2"
6,43.093,2,684,2049,"RFP","background"
1,5.198,1,685,2052,"GFP","Airpore Old 1"
2,6.035,1,685,2052,"GFP","Airpore Old 2"
3,7.803,1,685,2052,"GFP","Airpore Old 3"
4,2.879,1,685,2052,"GFP","Airpore Medium 1"
5,7.404,1,685,2052,"GFP","Airpore Medium 2"
6,5.65,1,685,2052,"GFP","background"
1,59.669,2,685,2052,"RFP","Airpore Old 1"
2,50.142,2,685,2052,"RFP","Airpore Old 2"
3,46.745,2,685,2052,"RFP","Airpore Old 3"
4,20.701,2,685,2052,"RFP","Airpore Medium 1"
5,63.732,2,685,2052,"RFP","Airpore Medium 2"
6,42.863,2,685,2052,"RFP","background"
1,5.444,1,686,2055,"GFP","Airpore Old 1"
2,5.904,1,686,2055,"GFP","Airpore Old 2"
3,7.6,1,686,2055,"GFP","Airpore Old 3"
4,2.946,1,686,2055,"GFP","Airpore Medium 1"
5,7.31,1,686,2055,"GFP","Airpore Medium 2"
6,5.753,1,686,2055,"GFP","background"
1,59.837,2,686,2055,"RFP","Airpore Old 1"
2,49.6,2,686,2055,"RFP","Airpore Old 2"
3,46.498,2,686,2055,"RFP","Airpore Old 3"
4,21.025,2,686,2055,"RFP","Airpore Medium 1"
5,63.243,2,686,2055,"RFP","Airpore Medium 2"
6,42.809,2,686,2055,"RFP","background"
1,5.319,1,687,2058,"GFP","Airpore Old 1"
2,5.868,1,687,2058,"GFP","Airpore Old 2"
3,7.644,1,687,2058,"GFP","Airpore Old 3"
4,2.823,1,687,2058,"GFP","Airpore Medium 1"
5,7.562,1,687,2058,"GFP","Airpore Medium 2"
6,5.654,1,687,2058,"GFP","background"
1,59.637,2,687,2058,"RFP","Airpore Old 1"
2,49.87,2,687,2058,"RFP","Airpore Old 2"
3,45.969,2,687,2058,"RFP","Airpore Old 3"
4,20.834,2,687,2058,"RFP","Airpore Medium 1"
5,63.541,2,687,2058,"RFP","Airpore Medium 2"
6,42.824,2,687,2058,"RFP","background"
1,5.472,1,688,2061,"GFP","Airpore Old 1"
2,6.208,1,688,2061,"GFP","Airpore Old 2"
3,7.645,1,688,2061,"GFP","Airpore Old 3"
4,2.847,1,688,2061,"GFP","Airpore Medium 1"
5,7.598,1,688,2061,"GFP","Airpore Medium 2"
6,5.628,1,688,2061,"GFP","background"
1,60.209,2,688,2061,"RFP","Airpore Old 1"
2,50.718,2,688,2061,"RFP","Airpore Old 2"
3,46.672,2,688,2061,"RFP","Airpore Old 3"
4,20.974,2,688,2061,"RFP","Airpore Medium 1"
5,63.256,2,688,2061,"RFP","Airpore Medium 2"
6,43.101,2,688,2061,"RFP","background"
1,5.325,1,689,2064,"GFP","Airpore Old 1"
2,6.055,1,689,2064,"GFP","Airpore Old 2"
3,7.708,1,689,2064,"GFP","Airpore Old 3"
4,2.832,1,689,2064,"GFP","Airpore Medium 1"
5,7.439,1,689,2064,"GFP","Airpore Medium 2"
6,5.525,1,689,2064,"GFP","background"
1,60.609,2,689,2064,"RFP","Airpore Old 1"
